Club Name,links,Volunteering,Networking,Visual Arts,Software Development,Sustainability,Leadership,Tutoring,Cultural Awareness,Socializing,Entrepreneurship,Fitness,Spirituality,Competitive Gaming,Engineering,Agriculture,Recreation,Activism,Historical Studies,Research,Performing Arts,Human Rights,Corporate Relations,International Relations,Inclusion,STEM Education,Creative Writing,Artistic Design,Financial Literacy,Digital Media,Career Development,Legal Studies,Campus Security,Community Outreach,Women's Empowerment,Mental Wellness,Animal Rights,Coding,Outdoor Adventures,Family Support,Culinary Arts,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Muslim,Sikh,Description
"Kappa Alpha Theta, Zeta Theta",https://now.calpoly.edu/organization/kappa-alpha-theta,0.3535914329209168,0.3619961307677595,0.34334553142361424,0.13906078300782204,0.11967918392775286,0.38805565639687895,0.6061410109829245,0.2833912357795396,0.4803545966539876,0.3816658774873229,0.5551058366045679,0.6089581453947801,0.3997971391689084,0.31889064169172954,0.12953470062050743,0.34171661161673683,0.1817641437029633,0.3632903145320205,0.3142099573640149,0.12830405727360106,0.4408101651334452,0.5051247027918154,0.5635421231835344,0.26098384852936446,0.532610829502012,0.11539917394717036,0.14729887865044017,0.3441671937717503,0.22393803735825082,0.2714592484408176,0.25608579744815996,0.4293123559444064,0.22495143684853922,0.39153045334109904,0.38747192431269495,0.39610138403324285,0.1660740764678364,0.2270952761218259,0.492942875572606,0.5879574244291506,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2427032925740448,0.42178844223831347,0.314336056210893,0.42793541322570017,0.36170995871173894,0.28156033782716916,0.3528868964369539,"Kappa Alpha Theta, Zeta Theta Theta teaches us the importance of aspiring to something higher and envelops us in a sisterhood that is loyal and loving."
Kappa Kappa Gamma,https://now.calpoly.edu/organization/kkg,0.2565040018940986,0.19133206239964795,0.2513667115841527,0.15977413904075366,0.22501977705980253,0.2697951265302754,0.30678330245686036,0.16788638110964796,0.23204981062957136,0.24374146279901204,0.36722507668265786,0.36118400442301274,0.40452960872314214,0.17210437693402605,0.04998003471448832,0.3201341188285637,0.010581082216149052,0.24763893803432474,0.20280515321931963,0.1571005520174747,0.10911428929464584,0.4039006002474722,0.3864817555870389,0.32929778396043596,0.3632345900371515,0.06903606207342934,0.1104229476071171,0.2915508732375589,0.1573867218322263,0.2817064859612516,0.2176880093306191,0.4157107386099935,0.17626141701995104,0.10316417760979814,0.30688580228863005,0.159017702905563,0.014486248674389773,0.2259650574777704,0.34532548347415615,0.37495073064212664,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12372109806420911,0.10770336955364451,0.2927225840664782,0.33569462372919157,0.23924248731627185,0.08683028732192519,0.35498021161188886,"Kappa Kappa Gamma Panhellenic chapter at Cal Poly that falls under Fraternity & Sorority Life. Kappa Kappa Gamma offers a member experience ranging from friendship to mentoring, from leadership to service, and from campus activities to a lifetime of community involvement."
Kappa Kappa Psi - Iota Pi,https://now.calpoly.edu/organization/kkpsi,0.3621032762247445,0.4403296867530131,0.3949911141856882,0.1526546724626691,0.34199995290502927,0.6619987005023794,0.3934137154227263,0.3043597305196318,0.3307511491410665,0.3866529647677542,0.4845208753712323,0.614210440199071,0.48186766649214297,0.20765486162158678,0.10918397785785769,0.24345916712282914,0.24321203834094712,0.19877102139956995,0.3398130402806141,0.4912167629872916,0.4403262601433041,0.608648396678391,0.513331572103163,0.36905344170690135,0.5058347996513184,0.18082332908300247,0.31589125841904764,0.2354701731328807,0.5308690898542088,0.3143723156441206,0.1967564660333868,0.40358346929631167,0.20512790143030749,0.33946047178476607,0.4099550755800609,0.2757415757158985,0.25279174249092157,0.1455045078983814,0.3073140303307215,0.4839825395450746,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16107458132797606,0.3130607746788111,0.21271739360563452,0.34042583614316446,0.4106815257555003,0.13712726411854304,0.42946288572591546,Kappa Kappa Psi - Iota Pi Kappa Kappa Psi operates primarily as a student service and leadership recognition society whose chief aim is to assist the Director of Bands in developing the leadership and enthusiasm that is required of their band.
"Kappa Pi Associate Chapter of Pi Kappa Phi Fraternity, located at Cal Poly",https://now.calpoly.edu/organization/pikapp,0.11945889645619157,0.17321853259174105,0.2037845132948227,0.016326616326404114,0.19377088106372065,0.34903568185630124,0.18027509255321672,0.11322345721560283,0.16587287469725656,0.28390594166897337,0.40956491676400203,0.298252597433902,0.3215829900961447,0.16261780053226793,0.02907364875763839,0.19183171775109695,0.050777731172996415,0.20460296318782,0.13186420149313638,0.1211466145637563,0.3025566458576451,0.4806322168480345,0.34073446632808385,0.21695829198554695,0.4057910182657778,0.03202733611544445,0.029687428841170267,0.27873584711140575,0.25016408869594997,0.12789155508588315,0.10278878046249172,0.41579139342707216,0.09412970090436773,0.14789830524580863,0.27342748996181376,0.2475390783466349,0.0,0.14939196980611663,0.10679121560578461,0.4472505096309742,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14201793631273263,0.19927318543381378,0.23173780292110868,0.27233668289090196,0.29652666097540586,0.08072129314263836,0.3509469150569716,"Kappa Pi Associate Chapter of Pi Kappa Phi Fraternity, located at Cal Poly Pi Kappa Phi is a national men's fraternity founded on leadership in 1904 at the College of Charleston. We are now 120,000 strong, & on more than 180 campuses."
Kesem at Cal Poly,https://now.calpoly.edu/organization/camp-kesem-at-cal-poly-slo,0.5809738384200965,0.24195588418676636,0.29733091944118917,0.12653362288339562,0.457827798687954,0.2907311923820838,0.2936221603374532,0.3143489264457481,0.27673819610652006,0.40186146446952964,0.465280074443764,0.626661829763236,0.2096883666720565,0.2602174410143511,0.24889279215914528,0.36117155029890224,0.4864415957617224,0.35270599345639786,0.35898206471512817,0.28498802686803815,0.3976642936952959,0.37429987933607295,0.28253932486476596,0.27208171471569254,0.5364961523226358,0.19909697976298563,0.23634040526893227,0.24234814258259485,0.32358974452157385,0.2946385854607372,0.2503821751669163,0.3149310547721501,0.5336327121667627,0.2524819805408032,0.4516132933935588,0.4490379661193536,0.2374693280318303,0.41100452218588523,0.5438950980914448,0.3589254060642889,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.32689284595472784,0.3617962646251457,0.5166388128177666,0.37153263120503366,0.34785589137561024,0.38196586750120265,0.4256285259809389,"Kesem at Cal Poly Kesem is a national nonprofit organization dedicated to supporting children through and beyond a parent's cancer, by hosting a week-long summer camp and fostering a year-round community."
Kaja Krew,https://now.calpoly.edu/organization/kajakrew,0.4180034381198592,0.3063819034824916,0.32285388894613265,0.11453293642377421,0.26162711578880693,0.38806389832884963,0.39467875498925753,0.4402636364561718,0.3925381051236736,0.4543042317168555,0.44579233328409473,0.5905930728676828,0.38220907135721927,0.1111552335011754,0.16330625896488254,0.6224081665135766,0.32836428432635345,0.25182102871969975,0.23983846989357,0.630696647506445,0.19168960595319423,0.349335052600496,0.23228629985797034,0.3548634352762666,0.24229562526437096,0.24976076965938038,0.413912390598021,0.16268610499065508,0.5573001163955461,0.16153589994719672,0.0898985510982547,0.1360154706506165,0.45220791902038293,0.27626136227898734,0.20781773095180262,0.38451884834703104,0.3217551749666334,0.4652689803796044,0.3163125925913984,0.5517077893946774,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2716540022824352,0.4792979626119864,0.6222775117108827,0.4093218020098488,0.3956722732364084,0.40008066853333085,0.44698971067357984,"Kaja Krew A dance club specializing in K-pop, we are an all levels and experience welcome, inclusive community that consistently performs and records covers."
Lambda Chi Alpha - Phi Sigma Zeta,https://now.calpoly.edu/organization/lambda-chi,0.4840954911590698,0.3318235639003893,0.25537414240292516,0.1087214664463433,0.15976183215272424,0.48402960074516976,0.5537426902356332,0.20878014044129112,0.3975555095141168,0.3840281853051387,0.48506938051117704,0.47496430899610464,0.2970706479569004,0.2981527659896417,0.023000160515620455,0.39148638216531806,0.3154030403995066,0.3217589800630031,0.30940060480450965,0.2830883177114826,0.3688768127519053,0.34514995974865587,0.30419210321243323,0.47000189278752363,0.4087278970687499,0.14372573666386207,0.18207900592678194,0.3000937966835595,0.276036970576693,0.2343675739931761,0.2505202955788335,0.6507713528506691,0.39490285787011203,0.3120210162079315,0.40367996707069853,0.29121229913816543,0.17496021448510501,0.22518932815834133,0.31936201896083916,0.47322248476166906,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25722377667402135,0.2894566298417426,0.4120657294823889,0.2752993294801057,0.2604438362754586,0.17885103791260873,0.20679531033772805,Lambda Chi Alpha - Phi Sigma Zeta on-campus fraternity
Lambda Pi Eta,https://now.calpoly.edu/organization/lph,0.46437347039594196,0.40931031743290613,0.4441608541664144,0.44506911515063613,0.39666525395549135,0.5890613810975883,0.3734495295740795,0.3680501221404186,0.4153149924682692,0.31266479012279863,0.3975686957867449,0.8036805662791875,0.31388081876005564,0.4081531497790165,0.2157409012886669,0.4349201815155845,0.5043608787459727,0.6059276542335731,0.43795217161783795,0.409073865375411,0.7124238371622196,0.5957730811058792,0.5566217588341333,0.3904972272140037,0.585400108994773,0.2744018541642622,0.23298483701243064,0.30956879508979485,0.5693339455055118,0.5396750885848668,0.40101995981714267,0.3472828762926303,0.4468297821063647,0.3218362931312924,0.4015989759966243,0.5636184789399976,0.38560095999731814,0.294607456561053,0.5013698464618227,0.4883515504585705,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3303123690157227,0.5469684893599871,0.2013986351221968,0.46772890624690266,0.4130477854765018,0.46068793640461136,0.33641190822903977,Lambda Pi Eta Lambda Pi Eta is a Communication Studies honor society.
Lambda Sigma Gamma,https://now.calpoly.edu/organization/lsg,0.37922358499825193,0.24042955015913398,0.2745773120317271,0.2550264532159515,0.41239262908805285,0.526495151550679,0.4037639607086686,0.3806823075771518,0.3918941333839713,0.4455158662699329,0.3637264509035724,0.6716552518659502,0.33232653829311803,0.23415774447770976,0.13397706361272044,0.3104246722291415,0.5284601979090432,0.29259476925554195,0.26437233309667674,0.15737586055316846,0.47210684456406304,0.41730740004292444,0.5098799085872128,0.3894756694853802,0.5487819011747092,0.13252779779892063,0.09943798282954763,0.32604302094544435,0.2820789606836855,0.2654132278815618,0.25743169865309523,0.3415838034122093,0.45168237457162597,0.43099894401746836,0.38211941871131283,0.3372259221624573,0.17397801259987403,0.22150570995081914,0.5040777770718581,0.2975831266857929,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3383803785403321,0.5761419743866847,0.6829788170722977,0.46849363226177043,0.3626621294483167,0.47307924161549075,0.3819066408767313,"Lambda Sigma Gamma Lambda Sigma Gamma is a multicultural sorority that strives on the diversity of its members. We are an organization that focuses of on our five pillars: Professionalism, Academics,Philanthropy, Sisterhood, & Multiculturalism."
"Lambda Theta Phi Latin Fraternity, Inc.",https://now.calpoly.edu/organization/lambda_theta_phi_latin_fraternity_inc,0.3066423795343995,0.22502960654520832,0.2147687165003229,0.12958422002611006,0.17086415077718362,0.38431403182482693,0.411170637756768,0.16515317086356715,0.1599786802384171,0.4012109803037881,0.4747215685089186,0.4885500091571008,0.24060653527734902,0.2534506643083211,0.03195396854778555,0.18536594462905154,0.277611177491342,0.35354906609182746,0.20963180008799204,0.17471997805154463,0.2859106273395394,0.4673494191680839,0.29648369471873626,0.1598302528560478,0.5085795615290751,0.10382800402047447,0.08510788845344597,0.31549506026648927,0.2975972503915661,0.2448395599767229,0.2552286457625456,0.3394874542563543,0.2407258844179385,0.23214194151517017,0.26512907381169515,0.33143688219772705,0.07500913188916813,0.12132966960331189,0.24550305361547742,0.5312675806281176,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3084914830614566,0.3688488200500917,0.3222687573240276,0.4381191797491998,0.29185808186434836,0.23237842136931874,0.3498980677746626,"Lambda Theta Phi Latin Fraternity, Inc. Lambda Theta Phi Latin Fraternity, Inc. was founded at Kean College in Union, New Jersey on December 1, 1975. We strive for academic success, and uphold our core values of Unity, Respect, Brotherhood, Culture, and Pride."
Latine/x Center For Academic Success and Student Achievement (LaCASA),https://now.calpoly.edu/organization/lacasacommunity,0.4558326986874687,0.34894380736762665,0.5706592642285216,0.7233494188873442,0.4543442054983944,0.4793581492748844,0.5786321308101406,0.5956266140441915,0.5425405183717993,0.5045487182015035,0.33200578183929463,0.5802745500261798,0.2463807708565103,0.39702563328513774,0.31278386566514393,0.429334658951803,0.5839202706054787,0.6314752977447589,0.37161324992466627,0.4969335081789444,0.41615370307810345,0.45056864624101534,0.5542672743128016,0.5396482696796754,0.5710102887965002,0.33605302235205686,0.3447715177426493,0.38617446547994594,0.4705770515089457,0.4915719192266572,0.37281142092028163,0.37538142700760574,0.5748910127604433,0.38551831552512283,0.3231491272269458,0.37090786339792137,0.505883907721825,0.2595273477592979,0.3184736675153742,0.7697745695918095,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32346355815890987,0.4003287872871458,0.3871052586476035,0.505841149743514,0.26758871376804394,0.3794338283654718,0.2415606099644838,"Latine/x Center For Academic Success and Student Achievement (LaCASA) Nurturing the Latine/x community and their intersectional experiences through transformational programming such as cultural celebrations, educational opportunities, and events centering comunidad. Register for this quarter’s events in our profile."
Latinos in Agriculture,https://now.calpoly.edu/organization/lia,0.3162765899292061,0.16917047548664205,0.41680956873291486,0.4448129698177555,0.5044117048411133,0.2938288835471277,0.3194314472288422,0.5602351064268463,0.35748818007205896,0.703350989872243,0.3058811778884549,0.48102741717802433,0.15717546237012012,0.26043660239035005,0.7212975734686058,0.3618449288025719,0.4300131738974482,0.3258238360680312,0.23060408372154442,0.21079356063405105,0.5473639736125293,0.6072220891618976,0.5648138892092649,0.2811039205946134,0.5366220427757658,0.15917395781050367,0.0998773046233393,0.37925242406297116,0.34667618548895585,0.29700343158351916,0.46477003402622363,0.1428765513279777,0.40444394762465985,0.37506797418868254,0.41461030474070665,0.4738702744739759,0.2520610098240157,0.14563726352181824,0.3847499321132452,0.6377659421048573,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.306378854694377,0.5428429181106245,0.5368949181204381,0.4499450975248901,0.2622292180874055,0.5278264441091807,0.25023199458332374,"Latinos in Agriculture Latinos in Agriculture (LIA) is a professional and cultural organization dedicated to providing a home away from home for underrepresented students in the College of Agriculture, Food, and Environmental Sciences (CAFES)."
Latinx Business Student Association,https://now.calpoly.edu/organization/lbsa,0.2788799772746996,0.25695530172177616,0.4050199472198087,0.5086547181312269,0.31306784598874104,0.2844917664900321,0.5602669795833565,0.3866840213985156,0.2778406588965844,0.848819483326434,0.23538259986295418,0.26508208018965007,0.23360616600139827,0.37758565321297877,0.32246983800590795,0.32845297344728563,0.28261054999073076,0.40259776795702484,0.2520361539899416,0.1613374520530889,0.3009384830288565,1.0,0.5442610940410361,0.43977150370932233,0.4536268201461967,0.1399527972164052,0.2049278125127429,0.5048614627815656,0.23491160180377002,0.5216855051479116,0.5575776322988231,0.4238401482123035,0.3264420591777851,0.18863264122751255,0.19221072626792443,0.30502918584668626,0.3333905314993977,0.18218667072316255,0.1667979701658811,0.5964062548787442,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1766569710106045,0.3068097182296569,0.3817483468323402,0.3383040048072302,0.17851450223582094,0.24798934620946697,0.1977295931168614,Latinx Business Student Association Latinx Business Student Association
Latinx Cultural Association,https://now.calpoly.edu/organization/lca,0.2541342834135461,0.17906605764157363,0.40354013841220027,0.32630222345993815,0.34790444002803794,0.25463605278574847,0.1973608547684889,0.6929954775769569,0.37169191262485,0.21926472556747145,0.09946749708024129,0.4453439223354291,0.2444243733930239,0.2482517613674444,0.18824599188092928,0.44376907274773525,0.3232593296003654,0.33324056870607,0.2852569983246347,0.32666908997325544,0.43233220225124935,0.6020365180652203,0.5181079931590623,0.33307519117185613,0.2372458157522945,0.23949979557966816,0.33316639629650646,0.27579831583084785,0.4953667834780105,0.21209044841286748,0.28294837753924656,0.1557382276985053,0.3735771427219502,0.2206549016035379,0.1592143772219298,0.48532825695979603,0.34511102722248455,0.2434995820454826,0.21207466376260925,0.470500447203976,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25069416691312774,0.30818753379359265,0.40210478312140774,0.2863789393369707,0.1857186063428341,0.28135748941025257,0.1590049467081777,"Latinx Cultural Association LCA strives to create a fun social environment to learn, share and experience Latinx culture and practices. We aspire to promote a welcoming community open to everyone and give the opportunity to appreciate the various heritages of the Latinx community."
Learn by Doing Good Awards,https://now.calpoly.edu/organization/lbdg-awards,0.8332958292800231,0.49458738287045956,0.43551747158370235,0.4222593156783778,0.6096386437658199,0.5837019054266291,0.506785754054846,0.47075686436385333,0.542561168373227,0.3526864306035038,0.2986970097241152,0.5213796532013851,0.20919529786936517,0.3550519678923194,0.233494995345587,0.4906941520808275,0.5340297418961494,0.435476220438903,0.3040714361405416,0.6083827430174772,0.5139232700916965,0.40547607072394154,0.4605090213884574,0.3031702686656891,0.6825568318218252,0.33768651031709124,0.24800002376341881,0.3237871845745082,0.3376028823232239,0.590315137726003,0.2523294739320491,0.4469393272432655,0.6950486279454262,0.30697496377538125,0.3235481502572981,0.43292569372052836,0.3868241777994327,0.34723571097234324,0.2923766075030271,0.5701885433466968,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27301394996236406,0.17328096983890687,0.43400849091509724,0.20206062777657707,0.1203955040597825,0.17825544493446255,0.26792806032826605,"Learn by Doing Good Awards The Learn by Doing Good Awards honor students, faculty, staff, and organizations who participate in service to the campus and community. It combines the Community Service Awards and LEAD Awards into a new event for 2024."
Letters of Love,https://now.calpoly.edu/organization/lettersoflove,0.653763884961782,0.3043940066036855,0.2611764773867208,0.10332801759108097,0.1550853190824628,0.26230992907847056,0.41627495104705603,0.3476274635719952,0.5416245318387957,0.4498962015307102,0.5379149430747883,0.4192851763051629,0.17710845386904991,0.13690451409665705,0.19394477926215442,0.3829682235161482,0.43263163371517277,0.2895121146649978,0.3350894668643048,0.2817024640511292,0.33044644321922734,0.5573520596837199,0.45188212110419346,0.43998936085176,0.38317480109533986,0.5154216239882289,0.3023041707902791,0.3925164160220158,0.15280782830642836,0.23937005059682623,0.2212351329994413,0.3037457015091454,0.6075033017058036,0.3661383909144944,0.4531217783188838,0.39135415519395966,0.33417622341975806,0.35787832340991865,0.7242785613038177,0.4227817492709456,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.26793632517178967,0.38027909904827906,0.437612609812105,0.1668808752550689,0.18788932474102024,0.20028724409140605,0.15965754609492414,Letters of Love A club where students can come together to have the opportunity to make letters of encouragement to children and families of those who are in local hospitals.
Liberal Arts and Engineering Studies,https://now.calpoly.edu/organization/laesclub,0.33489763250009186,0.40971281525640213,0.9771949407665378,0.5404591835291016,0.4948387071053827,0.22313616811670844,0.4538368272840685,0.35356861237395104,0.34673990250156417,0.5308187884957296,0.34291702549167513,0.4759871175546633,0.1263599642334916,1.0,0.32112662817490045,0.4596899961664254,0.6048901263927263,0.8397405007172202,0.47535929303040186,0.7232629106015503,0.5177466828932273,0.5788012161990185,0.6527628261253683,0.4497879809627625,0.8975562882971767,0.5056704514728146,0.7570936268260646,0.4254816312280635,0.6448815057392615,0.7025810438480176,0.7166076095930843,0.3637265179762499,0.20696457257672388,0.1737488125703034,0.33971135776781985,0.5001730785512957,0.40388691567066065,0.3574858529575644,0.02642617164486176,0.982539507869978,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.28438011373565064,0.22393445470975362,0.186802585383837,0.3348362833063199,0.34526311355285955,0.30501121398481174,0.3263705082147147,Liberal Arts and Engineering Studies Liberal Arts and Engineering Studies
Life Skills Program,https://now.calpoly.edu/organization/lifeskills,0.41186595672618875,0.17010447488742086,0.27608444285468914,0.5828327614125167,0.38960026343387144,0.2867375158331734,0.7320616486294925,0.33175184919434947,0.34190857292958476,0.42646906731257916,0.5047091744660099,0.4801114770628674,0.25221674384663406,0.35948270294003876,0.20208665322273062,0.4150060600323321,0.1788729655603792,0.22379704096034436,0.2852336092791744,0.251064549664892,0.5145760131398212,0.25046505942189956,0.32330266823339254,0.0,0.7631271046370193,0.3041015731641277,0.22155707360732213,0.3927558381705466,0.22108908927176443,0.7757091850342406,0.4374983151754581,0.3123744648407888,0.19425865427064978,0.27106138433803784,0.42842269148753553,0.3437678770240575,0.41203197385046886,0.3651287236365474,0.3193123196113706,0.34791537355481394,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22297049253869772,0.33599127213071867,0.21431184302191353,0.1357118610788378,0.20500501121306158,0.23098149826582154,0.13376229970069795,"Life Skills Program The Life Skills Program in the Office of the Dean of Students empowers students to build essential life skills to thrive academically, personally and professionally."
Los Lecheros Dairy Club,https://now.calpoly.edu/organization/loslecheros,0.4812155940522925,0.33319294414912703,0.3679125905375815,0.1805208416754675,0.292523430610106,0.32977549124910804,0.419064520666216,0.36215167618312727,0.41254696093941023,0.5328728445475175,0.4329214823275098,0.37292791634764144,0.19209841267407712,0.186193618001051,0.4428098877206838,0.4924050601107692,0.48205499840578514,0.459886805602688,0.4332858325715963,0.29246663914727883,0.35440474265189037,0.7239678239825583,0.39377988152607135,0.5331327581508428,0.37936839222948016,0.27400469864342836,0.22110045127996963,0.19460400853616874,0.28604264621622644,0.2825652867874315,0.2284428219895222,0.22801916669329156,0.512574732817402,0.23757701552074006,0.3134930900594861,0.6528136415976779,0.34397214683793376,0.32312931291862546,0.34018093315234754,0.7774167670485604,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20914378973811704,0.2623060143814422,0.46262532131624307,0.2808015779224581,0.18589066348845307,0.1841934729461267,0.18226201621519222,Los Lecheros Dairy Club Los Lecheros Dairy Club was formed for all those passionate about sharing a common interest in the field of dairy science.
Marine Sciences,https://now.calpoly.edu/organization/msci,0.5759744017595201,0.4230383744349797,0.36255060000614947,0.3308627784210932,0.3612433938578199,0.3359704721097302,0.5300088582969142,0.2762961280986439,0.3738504961333454,0.3040235007983086,0.5305003844022975,0.4702177004178484,0.32319418731648397,0.39407131687792696,0.1548779285352226,0.6006043452937059,0.4083880594663698,0.49416263009167427,0.44584602514903127,0.2182520722628032,0.33560817585090136,0.5483652101724299,0.42793288212433284,0.4502540897162493,0.5595629802060094,0.2338603746527858,0.24183254898120737,0.3001020058655468,0.4050881762191539,0.40154313335126424,0.31217998413852094,0.41251987779486854,0.5054028136066198,0.12289843917344047,0.23045384796466,0.5081588185937753,0.35787065069668456,0.5438653241302884,0.3013038450092241,0.4339264996470818,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3323041261365902,0.36061251654291954,0.5036036484117257,0.24104361146789477,0.20149694131739782,0.274707468609305,0.11757435180537472,"Marine Sciences The Marine Sciences Club works to unite students across all disciplines who have a passion for marine sciences. We aim to build community, offer members connections to opportunities, and have fun!"
Mat Pica Pi,https://now.calpoly.edu/organization/mpp,0.2871861506233511,0.547858508220105,0.8465739021492633,0.5405222245641433,0.42158188695973786,0.3825652780642757,0.5590645898811859,0.3570025865838592,0.4874854949697154,0.38599773875187854,0.3101533003651465,0.49377979323453736,0.2047170552598175,0.4129035014342181,0.353496122215501,0.4943325465108351,0.31977999099697385,0.3291492508994515,0.35372887062235814,0.5189558820690882,0.4734458003931371,0.7965674669766062,0.5478510266052417,0.23448458828320523,0.4945686705009752,0.46409862736812324,0.5556891234846795,0.252197928357458,0.7638823162011393,0.5102365256365144,0.27475744862689966,0.28926053707115573,0.3892033369427238,0.2158474283005206,0.41420703653220076,0.3922691692415128,0.8115222248837043,0.2931567813831938,0.3469307789756672,0.6535793120606654,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2089697162360597,0.3253716110416798,0.1512739943293081,0.3668564349654707,0.23830586015730204,0.29943093232194223,0.24627142678453043,"Mat Pica Pi Mat Pica Pi is Graphic Communication's social and professional development club. We aim to connect all generations of GrC, as well as connect our students with professional career opportunities."
Math Club,https://now.calpoly.edu/organization/mathclub,0.4722714425985036,0.4282012893943563,0.43954947420897317,0.23952470876259202,0.24558911249251764,0.32304386379220273,0.7173333032714024,0.2509337232324884,0.4106498263603442,0.42639471006130647,0.5452461179563828,0.49321084693668604,0.3748231881251718,0.307933901598366,0.21815309032443864,0.4246712287266068,0.40622862743335,0.3576366425593055,0.27170747084779956,0.3746913468810927,0.30392908645224587,0.4430786438579435,0.3617215615150159,0.6488850863477128,0.422446702558115,0.20211842202539348,0.3307301753053581,0.36875919126393153,0.2599276227045815,0.3206214597994526,0.206514876978304,0.4418412717237641,0.4586845217039499,0.311454769369303,0.3798246271844228,0.31782439133082846,0.46789782050631556,0.2867118274751998,0.4378389661121842,0.4669270195162976,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16177143509807426,0.4064373120446215,0.489983267527005,0.20989956351493516,0.19213974655372135,0.3110858220003052,0.22920060440872608,Math Club The purpose of Math Club is to provide a safe and inclusive area for people who have a passion for math to make connections. The goal is to bring people together for events throughout the year as well as offer great opportunities to get involved.
MBA Student Association,https://now.calpoly.edu/organization/mbastudentassociation,0.16909605065593397,0.2688664142828754,0.34270574771837337,0.5199851267904592,0.29828330830775013,0.3160637503519278,0.38339776531122594,0.3226816309635184,0.2884001318661561,0.7668383452720043,0.35526375480366407,0.30508984458298416,0.22578379955536654,0.3516730419878205,0.22939523242647303,0.18493806106808985,0.18381407987783357,0.2566958120012679,0.33092891049524975,0.17309758986795637,0.34513330750360516,0.8035181760069723,0.4451998093093692,0.40451269133053713,0.4707569998844865,0.12056820929151002,0.18442943009424945,0.4123491833984011,0.3274844600085952,0.4617793412510467,0.33389802209214897,0.5630674399769648,0.18665555796914726,0.2729347756802488,0.25247308308031835,0.2519980549221857,0.321078781313878,0.08719293953207048,0.1377773442926261,0.2919638550959224,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03604727116835289,0.3729983215912329,0.37199895081782103,0.28500535654665865,0.19644290225837407,0.3031914984754678,0.26277048508888967,MBA Student Association The purpose of this organization is to create opportunities for Cal Poly MBA students to further their educational and professional development and be a resource for students to connect to professionals within the business world.
Mechanical Contractors Association of America,https://now.calpoly.edu/organization/mcaa,0.43730512333897537,0.4343001936886173,0.5330040593942144,0.6062991944632335,0.27300173756163404,0.241746757512673,0.37082067373870464,0.16778047609073388,0.04306941171610347,0.5025185131832807,0.33032547318297123,0.23064899049906018,0.2531536998482997,0.6259229688690033,0.2997574592152944,0.2988002329607369,0.14965444467927425,0.2877990535465361,0.3195620371548673,0.3109282088978526,0.25958629393533805,0.7075691320375384,0.40364195701360506,0.28277610426994126,0.47877037566310043,0.26013257842708437,0.36294900380616146,0.2948514204621232,0.40928014454832895,0.5182161417928455,0.24381240906907545,0.07200444240021668,0.22638317543247036,0.1977256040434338,0.12884944276463456,0.33277042939671836,0.5086558328105926,0.23947877370477366,0.2585445244250604,0.5927155582831077,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16127086182728564,0.11989174278650232,0.02394481913369545,0.23417987045923244,0.0,0.10757811290376841,0.11401237465500035,"Mechanical Contractors Association of America MCAA competes in several mechanical competitions, fundraises with industry, and travels to conferences. Our Team simulates proposals of a mechanical and plumbing contractor and provides a unique and informative understanding of specialty contracting."
